x,y,labels
4.9667664,6.9687886,3
4.9879317,7.0708904,3
4.730154,7.0009427,3
4.9012194,7.699402,3
4.9076867,9.574355,3
4.245793,8.801768,3
4.885318,10.048533,3
5.462449,5.8219304,3
4.7482886,7.1615567,3
4.782481,9.860783,3
4.885707,9.5615835,3
6.2905936,9.592697,3
5.650326,7.918965,3
5.653626,11.475784,3
3.4229088,7.5028577,3
4.458857,9.962775,3
5.2740765,9.207352,3
4.9450603,7.0934834,3
3.5043745,6.825722,3
3.4238746,7.5219965,3
4.591006,6.9617853,3
4.432017,6.9087505,3
4.8571224,6.864929,3
4.700608,6.8908587,3
4.098604,6.8424907,3
4.079535,6.8430157,3
4.5591793,9.479554,3
4.3585615,9.8019705,3
4.4964375,7.032562,3
3.9275446,9.699886,3
3.9038413,9.74846,3
4.4117455,10.009035,3
5.2762814,8.761543,3
4.0940156,6.8369,3
5.249771,8.777484,3
5.6241007,10.32637,3
3.7336597,9.354576,3
5.907646,12.56919,3
4.1404843,6.8617477,3
3.7366571,6.8073955,3
4.568533,7.217967,3
5.036836,6.7505717,3
3.9238572,6.767824,3
4.4077525,6.210515,3
5.092668,10.111223,3
4.988964,6.5453086,3
4.531975,6.988455,3
5.280562,6.796643,3
5.317403,6.8927846,3
3.56785,6.911725,3
6.253116,7.2832,3
4.3894587,10.0148535,3
5.15233,11.842946,3
4.908239,10.137036,3
4.0761027,6.748701,3
5.6676927,7.9021664,3
5.023151,7.0866194,3
4.7856507,9.869984,3
4.666119,10.009044,3
5.1669865,10.129014,3
4.757235,7.2740464,3
6.1706405,10.480301,3
4.9710402,7.1431637,3
4.4100986,9.9769335,3
4.0930758,6.720155,3
2.1032784,7.9935265,3
4.7505126,10.025087,3
4.942519,7.1551523,3
4.758946,7.249943,3
4.829827,7.2443123,3
4.774381,7.268529,3
5.013154,10.125199,3
4.695672,7.0712485,3
4.7527137,6.8786235,3
4.665214,7.079136,3
5.089123,6.7396603,3
7.1629815,10.4895935,3
4.6702733,6.904351,3
5.255473,8.139633,3
4.5967603,10.00115,3
4.3455124,8.226446,3
3.3726008,10.466725,3
3.3452432,10.365646,3
3.4513373,10.35206,3
5.472242,11.386571,3
4.1718,10.532024,3
3.41657,7.5648055,3
3.7410316,10.862824,3
3.2031257,10.593442,3
2.434477,6.6928434,3
4.745392,6.886173,3
4.7090983,6.8836803,3
3.9803915,10.332063,3
4.752029,7.080245,3
4.2788773,10.352857,3
4.6041093,7.2285495,3
4.274109,6.5186014,3
4.276543,7.323814,3
3.2741678,10.44435,3
7.072602,7.0903974,3
2.912796,6.316796,3
4.565949,6.9502935,3
4.1379952,11.08852,3
5.016803,10.075616,3
4.4716325,8.183319,3
5.5925035,7.909564,3
4.8844295,6.9442325,3
4.963218,7.058667,3
4.8600965,6.965497,3
5.262046,5.2249427,3
5.593741,10.030684,3
6.6052127,8.018496,3
5.1941705,6.2354755,3
4.4318585,6.9054036,3
3.9314995,6.818552,3
3.3283672,11.2400875,3
4.9999456,7.084959,3
5.7265444,10.073762,3
4.6115036,5.3428884,3
2.8175182,6.1600857,3
5.2686543,6.9038906,3
5.2051888,10.20468,3
4.446516,6.987574,3
8.923974,11.201489,-1
5.815704,5.451698,3
3.9743755,9.585155,3
4.0351143,9.55738,3
2.9821339,10.271439,3
4.98345,7.284343,3
5.0058637,7.33299,3
4.785278,6.8943934,3
4.7351627,7.7645726,3
4.952999,7.089679,3
4.744043,7.2385793,3
4.9469247,10.0979395,3
4.8679776,7.6745257,3
4.870743,7.6673956,3
7.6093163,11.803026,3
4.974906,10.054825,3
2.8462331,8.225215,3
3.4855123,6.9807444,3
5.566228,9.961122,3
3.7809842,9.326263,3
3.2291782,8.306479,3
3.1544344,8.071898,3
4.654276,9.8258505,3
3.6665075,11.027753,3
3.7017272,11.258003,3
3.0305834,10.328984,3
4.701954,7.1225863,3
4.8981285,9.558709,3
4.219242,8.841299,3
4.879354,10.040472,3
5.4558554,5.831162,3
4.731895,7.1438107,3
4.797491,9.873813,3
4.9018598,9.560049,3
6.2904162,9.591193,3
5.632138,7.907807,3
5.660959,11.480218,3
3.4387176,7.492782,3
4.432574,9.994457,3
5.1576056,9.20653,3
4.929661,7.098647,3
3.523557,6.8553514,3
3.4377465,7.5131826,3
4.5915375,6.993968,3
4.4696007,6.89491,3
4.902819,6.8650594,3
4.723301,6.904253,3
4.093955,6.8366876,3
4.1246758,6.803552,3
4.574606,9.482944,3
4.446018,9.82326,3
4.550964,7.022195,3
3.928345,9.706621,3
3.9063106,9.733305,3
4.4271636,10.010699,3
5.280153,8.747905,3
4.0874777,6.8262124,3
5.257427,8.772057,3
5.618899,10.333892,3
3.739303,9.360779,3
5.904498,12.563536,3
4.1733723,6.8571463,3
3.7541249,6.8321314,3
4.559454,7.242962,3
5.050506,6.777472,3
3.8965023,6.766712,3
4.4154115,6.1814017,3
5.10023,10.129832,3
4.9664426,6.608656,3
4.53102,6.995785,3
5.2612095,6.82807,3
5.341471,6.8871574,3
3.553876,6.8949323,3
6.278141,7.27178,3
3.9641526,9.352595,3
2.570801,10.282685,3
5.0136995,7.01512,3
2.8894944,10.970189,3
2.839243,11.061706,3
3.892509,9.132084,3
2.870472,11.1026945,3
5.451108,10.749474,3
3.577482,9.675651,3
5.434681,9.351065,3
4.2643085,10.057019,3
2.9376223,10.9735775,3
5.3904576,8.588688,3
2.6757684,10.704457,3
3.2508976,10.518616,3
3.0003524,10.315506,3
3.5628924,9.990841,3
2.5921974,10.028059,3
5.3632364,10.285604,3
5.244639,7.1525054,3
2.8200479,12.370289,2
5.4156246,6.737856,3
3.7826915,11.169832,3
5.606715,5.9621973,3
6.9516945,12.257847,3
3.6501863,11.853821,3
3.882384,11.847715,3
5.9555964,6.0612965,3
5.5517836,6.07071,3
5.122522,6.881878,3
2.7807474,12.45347,2
6.6685476,6.8792543,3
5.5607367,5.980857,3
2.4334192,6.493038,3
2.8649132,6.646609,3
7.8576717,8.2700615,3
6.2119193,8.250083,3
3.2773216,10.16233,3
3.6022604,9.820875,3
3.7249181,11.403574,3
3.1557233,10.540737,3
3.9965212,11.532145,3
3.6990418,11.568631,3
5.0061064,11.2727995,3
4.1033454,9.759983,3
4.429211,10.613314,3
3.2768857,10.566649,3
2.9725432,10.338269,3
3.2459211,10.368095,-1
2.7135317,8.825937,3
7.5150666,10.220197,3
3.4546738,9.971164,3
3.718442,11.716653,3
3.829845,10.327069,3
3.1791418,10.422107,3
4.563591,7.4898953,3
3.0670388,10.400111,3
3.572876,7.8854337,3
3.2169473,10.178524,3
4.1557136,7.241155,3
3.0266387,8.07071,3
4.2469068,8.270137,3
3.0733457,10.413737,3
3.0199983,10.27422,3
2.9437253,10.986465,3
3.4383445,9.531348,3
4.220243,7.33137,3
3.4343357,8.973284,3
3.1146512,10.478095,3
3.7587166,7.519315,3
3.0617497,10.2950945,3
3.139455,9.84634,3
3.9990568,7.883554,3
4.166201,6.1314273,3
3.0801446,10.410799,3
3.087616,7.9830046,3
7.3902073,7.934707,3
3.2334104,10.943384,3
3.0421884,10.527578,3
4.2386284,7.6667137,3
3.1394231,10.369199,3
5.511608,7.3006487,3
3.097925,10.983723,3
3.505512,7.0476804,3
5.3620377,7.1389675,3
4.916142,6.8846264,3
2.5382996,6.426969,3
3.2822907,9.649274,3
3.6973941,9.475225,3
3.5633063,8.11036,3
4.7906218,7.0879483,3
3.1831748,10.480976,3
4.057784,9.342866,3
3.1313777,10.210938,3
4.043898,7.853625,3
3.1164427,11.001035,3
4.1888533,6.0635786,3
5.497831,9.720093,3
3.6769881,9.26307,3
3.0714068,10.329092,3
5.7414064,9.756619,3
4.0095153,8.762276,3
5.855822,10.19864,3
3.1720588,7.5804777,3
2.563505,9.902373,3
2.9815896,10.274725,3
2.9954548,10.2871895,3
4.1882453,7.3488226,3
2.9797313,10.925206,3
3.0225685,10.577712,3
3.1041532,10.598086,3
3.2147136,10.244026,3
2.95849,10.311864,3
5.117878,5.996474,3
2.4811807,9.383828,3
3.091727,10.842851,3
3.766876,9.372246,3
3.1907504,10.490743,3
4.0153575,7.876433,3
4.064068,7.8611717,3
3.4986806,9.376967,3
5.3076353,9.559218,3
3.288326,8.077727,3
3.03977,10.320081,3
3.811467,10.254606,3
3.9318182,9.087757,3
4.445128,8.472319,3
3.2535443,10.01216,3
2.3479328,6.768918,3
2.3508503,6.490383,3
4.913502,11.661239,3
3.5910583,9.907542,3
3.6571596,9.8918495,3
3.3614466,8.34002,3
3.853403,10.008781,3
3.7138963,10.175713,3
3.6060433,7.527608,3
3.3212912,8.223942,3
3.5493402,10.005132,3
3.6601386,9.973824,3
3.4564543,8.457545,3
3.824449,9.899938,3
4.5244083,9.386408,3
2.966442,10.293661,3
3.494133,9.8221035,3
2.8364334,7.7777076,3
3.0804868,9.665232,3
2.4895837,7.252428,3
3.2074435,9.88439,3
4.0791283,6.8209395,3
3.8099632,9.632298,3
3.7272792,10.153889,3
4.050487,9.207531,3
5.628419,9.4535885,3
3.5121193,9.711833,3
3.568168,8.667737,3
3.5414329,9.1312685,3
4.049107,7.74894,3
4.1633043,8.377426,3
5.5572023,7.9212933,3
4.589323,6.28188,3
3.333064,9.633983,3
2.9879165,10.283797,3
3.8202107,10.17994,3
3.0249825,7.7053814,3
3.6399841,10.0628805,3
3.8119318,9.822496,3
3.6277072,10.086431,3
3.8600636,9.83404,3
3.3266144,8.576896,3
3.8404171,7.239235,3
3.2221017,6.7603645,3
3.0040169,7.5926504,3
6.9023523,7.812546,3
5.0541134,6.5918384,3
4.4848022,10.458641,3
6.1842213,11.573854,3
2.5028596,7.666385,3
3.0880158,9.930485,3
3.8165662,10.046607,3
3.8626175,9.998091,3
3.928949,10.00366,3
3.4087412,9.573831,3
3.293601,6.9069433,3
3.565192,9.789636,3
3.365138,9.753289,3
4.0082717,8.727213,3
2.4335423,8.031516,3
3.3918645,9.765582,3
3.0330524,8.036364,3
3.4893744,8.433248,3
3.6943347,8.518691,3
3.3972266,9.354955,3
3.731929,6.982838,3
3.2548962,7.9482803,3
3.3690286,7.7265177,3
3.5552003,9.815837,3
3.62311,8.584979,3
3.4883695,8.409267,3
4.1585503,8.813838,3
3.4308457,7.49173,3
3.571529,8.3308115,3
3.5287764,7.864945,3
3.473917,8.626164,3
3.5991068,7.9141974,3
3.5565226,8.416532,3
3.6787589,10.132841,3
3.360403,9.659342,3
3.5962262,10.166584,3
3.731348,10.214316,3
3.8178616,10.291724,3
3.8633828,8.062486,3
2.7825158,7.5149684,3
3.5776908,10.124244,3
3.059601,9.445822,3
2.9654458,9.700525,3
3.3126616,8.977204,3
3.2456489,9.023485,3
3.7442267,10.170194,3
3.6694825,9.984701,3
3.8398035,10.137276,3
4.03945,10.961659,3
3.751691,10.225272,3
3.0960677,9.40302,3
3.0799239,9.810045,3
3.0720623,9.826023,3
3.8000414,9.79665,3
3.7203991,10.095823,3
2.986977,9.74148,3
3.4434423,9.474776,3
3.7751777,11.372057,3
3.0754826,9.683276,3
3.1142886,9.760585,3
7.421106,8.188224,3
3.6372116,9.954304,3
3.4242013,8.396888,3
5.892261,8.925445,3
4.8375344,10.706968,-1
3.7859912,11.785774,3
2.7943754,7.3526974,3
2.9591255,7.5271263,3
2.8552623,8.213389,3
3.7327323,10.111776,3
2.4938242,7.7313476,3
4.030365,9.159227,3
5.7277594,6.36583,3
2.983573,9.723305,3
2.9619527,9.7072115,3
2.9584713,9.73328,3
2.9344158,9.478138,3
3.1030216,9.749236,3
2.9585795,9.681967,3
4.6860933,9.754187,3
2.2877748,8.686131,3
7.3302193,6.88503,3
3.2029366,9.820161,3
8.028326,9.518702,3
2.687622,8.412772,3
5.619139,9.9067335,3
4.0796876,10.118559,3
6.153206,11.205288,3
7.472595,6.633437,3
2.454939,6.4438233,3
3.3732078,9.450177,3
3.4546595,9.436605,3
2.9316514,9.52818,3
3.1471539,9.771336,3
3.2870548,9.745546,3
4.175669,7.5970926,3
3.2810225,10.046501,3
3.0746124,9.81237,3
2.9893677,10.147891,3
2.3343055,6.8543615,3
3.013763,9.554974,3
3.094299,9.53025,3
3.250383,9.731818,3
4.894024,9.853463,3
3.4330676,9.59125,3
3.3542068,9.464722,3
3.5558076,9.7332,3
4.604591,9.808028,3
3.0480008,9.384953,3
3.0690942,9.268752,3
3.122571,9.540254,3
3.452504,9.653197,3
2.3396716,7.412028,3
3.0568168,9.307798,3
3.0711067,9.424662,3
3.2860782,9.687908,3
3.2194571,9.709961,3
4.0088973,7.2628675,3
3.1294496,9.442334,3
3.0223327,9.276293,3
3.071184,9.451746,3
3.4610138,9.582063,3
3.220151,9.71992,3
3.3179092,9.567987,3
3.900562,9.599656,3
3.348282,9.741312,3
3.2890618,9.696736,3
3.2768133,7.481301,3
3.3022697,9.734576,3
2.979458,9.716869,3
3.0515764,9.5764475,3
3.313435,9.646539,3
3.0956993,9.432831,3
3.0874362,9.459607,3
3.0987911,9.466094,3
3.4211287,9.476315,3
3.084726,9.430275,3
5.3092766,10.223007,3
3.0860498,9.499223,3
3.0102708,9.380048,3
3.0894554,9.414359,3
3.0729172,9.398972,3
3.5331447,7.867648,3
2.9762404,9.180959,3
3.0058587,9.135602,3
2.9006853,9.363132,3
3.0452468,9.737278,3
2.995084,9.818439,3
3.3235009,9.642439,3
7.3406935,8.605792,3
3.0024676,9.730518,3
2.9529805,9.682812,3
3.0912929,9.770415,3
4.3768992,10.246566,3
2.6136549,8.819208,3
3.3821616,9.104141,3
2.9360707,9.2589655,3
6.557059,7.2330947,3
7.143542,10.552007,3
3.086064,8.986181,3
3.0192554,6.5004864,3
2.9881706,9.724293,3
3.0127783,9.540172,3
2.9545648,9.266691,3
3.0830617,9.433798,3
3.0915587,9.468929,3
3.0851314,9.526492,3
3.0836372,9.46647,3
3.1016634,9.496317,3
3.1680393,9.517921,3
3.0960505,9.554196,3
8.136638,10.655124,3
2.9309566,9.265123,3
3.0410514,9.724432,3
3.1518133,10.072527,3
4.3562956,7.811178,3
3.7133834,8.480276,3
3.0928102,9.753299,3
3.0046158,9.945626,3
4.097251,7.8764606,3
3.0207124,9.794504,3
3.201024,9.554698,3
3.3555944,9.226308,3
5.6787395,11.8205,3
2.9901488,6.9091196,3
3.2989178,9.457696,3
3.002472,9.213937,3
4.263908,8.987736,3
4.3894806,9.628349,3
4.3816404,9.535121,3
4.301739,9.506298,3
4.3930492,9.3906355,3
4.4350467,9.61825,3
4.5893335,9.678072,3
3.552668,9.748437,3
4.6165524,9.676354,3
4.389092,9.425813,3
4.5149937,9.545323,3
4.348642,9.354887,3
2.327281,7.098324,3
4.416057,9.536834,3
4.161032,9.573097,3
4.499928,9.596726,3
4.543202,9.685843,3
3.6330354,6.8672385,3
4.440877,7.182239,3
4.482137,9.413588,3
4.126985,9.551069,3
4.5098767,9.634655,3
4.4612827,9.597792,3
4.4295125,9.585123,3
4.2836113,9.532109,3
4.564219,9.692989,3
4.5068083,9.495819,3
4.55289,9.660025,3
4.4636173,9.442542,3
4.4076686,9.557263,3
4.4171324,9.584948,3
4.3873034,9.503715,3
3.5427215,7.781656,3
2.264362,8.575176,3
4.350871,9.526846,3
4.431332,9.573355,3
5.1573977,9.788485,3
4.7004743,9.532747,3
4.4980574,9.72521,3
4.4759097,9.617916,3
7.1658216,11.168027,3
7.4050345,12.257644,-1
4.422335,9.579642,3
4.480958,9.607241,3
5.504986,9.424245,3
9.056725,8.169121,0
5.54799,9.369422,3
5.3342805,8.999234,3
3.992899,8.13211,3
5.785532,9.605149,3
8.253401,10.315149,3
5.874134,8.763565,3
4.637329,9.723656,3
7.409187,12.245831,-1
3.4785736,8.631773,3
2.2084846,7.0815463,3
4.504848,9.621349,3
4.104071,6.6478934,3
2.404544,8.668141,3
5.806022,10.333672,3
5.609421,9.390093,3
2.316563,8.622232,3
6.939162,8.293075,3
6.889772,8.546437,3
6.321237,9.800265,3
7.258488,7.3718452,3
5.7818775,9.463345,3
5.782401,9.483438,3
5.6469846,9.404803,3
5.741756,9.392641,3
6.437372,10.433739,3
5.6670475,9.398515,3
5.867608,9.528012,3
5.7006993,9.42269,3
5.7151957,9.410934,3
4.3896317,9.786805,3
4.33787,9.731471,3
4.297246,9.754024,3
4.33102,9.73512,3
7.51811,6.8526917,3
9.0973215,11.975674,-1
9.103531,11.980093,-1
5.1845937,9.522107,3
9.109047,11.985086,-1
9.099741,11.977352,-1
9.099838,11.977456,-1
9.098164,11.979869,-1
9.096963,11.977015,-1
9.098704,11.97639,-1
9.097665,11.975435,-1
9.085061,11.966043,-1
9.098042,11.9758005,-1
9.096069,11.974614,-1
6.423143,10.7272005,3
7.7450957,8.8483305,3
7.304102,6.7478433,3
7.8144145,8.711192,3
7.8587165,8.801562,3
7.8465166,8.803962,3
7.8530025,8.83422,3
6.3600016,10.562109,3
7.867106,8.857758,3
7.8615246,8.7657385,3
7.9411774,10.447934,3
7.763873,10.543231,3
8.024304,9.97651,3
7.7940416,8.851715,3
6.4471955,9.320232,-1
5.235972,9.321644,3
5.954525,10.217898,3
4.016814,9.811537,3
5.848673,11.640025,3
4.6708345,9.836157,3
6.4255996,11.654467,3
6.9111605,6.8300185,3
6.567381,11.758829,3
6.2463264,11.675358,3
7.1614485,11.326245,3
7.515267,10.8482275,3
7.8230395,10.382069,3
7.887547,10.815723,3
2.6807504,6.064009,3
6.2809677,9.18722,3
4.996429,7.3088846,3
4.3528657,6.27866,3
6.016213,11.414335,3
4.091768,11.55076,3
4.840345,6.286457,3
5.6995907,11.458703,3
6.5007277,11.852914,3
4.599433,11.177588,3
5.555706,8.164697,3
3.732485,8.895704,3
5.753941,11.391705,3
5.6578,11.44033,3
6.262077,11.282164,3
4.9484816,9.486611,3
4.9958057,9.457752,3
4.760883,7.9015436,3
7.602934,6.6524835,3
6.8848205,10.897145,3
4.8360405,7.896622,3
7.1936603,10.701525,3
7.371914,10.671149,3
7.211199,10.719706,3
5.5555654,5.352412,3
5.6095614,6.5678916,3
6.995209,10.399842,3
6.7773056,10.643309,3
4.6586366,10.860471,3
2.9511516,6.0772862,3
4.618076,9.919762,3
4.65876,9.900376,3
4.6418037,9.916411,3
4.941755,11.578814,3
3.8782306,9.612887,3
6.0290546,6.151566,3
6.0364313,11.634574,3
6.336616,11.719215,3
7.9102874,9.765654,3
7.0435543,6.8053102,3
5.749063,10.493992,3
7.180526,11.166241,3
7.034137,11.283584,3
6.4497457,11.345857,3
7.1320314,11.053089,3
3.316994,7.3265834,3
5.621249,7.333781,3
4.803077,6.5263267,3
6.6104593,6.783102,3
6.6503673,6.674396,3
3.9818556,9.349966,3
6.642629,6.6801414,3
6.616658,6.669481,3
4.8424144,5.7133126,3
6.628864,6.67584,3
6.571015,6.6742196,3
6.6786127,6.663382,3
6.669825,6.8120966,3
6.6411347,6.641628,3
6.2165947,8.653103,3
5.7209344,5.8603907,3
5.6566305,5.9752274,3
5.656337,6.589834,3
6.8349037,6.1585574,3
2.737139,6.040131,3
3.8057766,9.4082,3
6.266968,7.2904744,3
5.276689,7.174491,3
4.884594,6.6726704,3
5.1461406,11.4095545,3
2.7297554,8.383722,3
2.7121232,8.426204,3
3.4113631,7.6617475,3
3.6400554,7.6958895,3
5.6909165,11.091485,3
2.739394,8.362879,3
2.7519805,8.417109,3
2.8036315,8.378437,3
2.7870224,8.509628,3
4.6677847,6.7124715,3
3.6114013,7.8784976,3
2.6993806,8.429183,3
6.402057,11.276714,3
2.721183,8.445144,3
2.6941562,8.416174,3
2.6771915,8.397751,3
2.6465464,8.398749,3
3.7304623,7.0856757,3
5.5050716,10.348101,3
5.2387853,11.605922,3
6.923624,8.24796,3
5.277788,11.418833,3
5.043929,11.411623,3
6.0118046,11.65955,3
4.3347754,10.272756,3
6.4975715,10.697068,3
5.0297227,11.366916,3
4.8537903,6.2801414,3
4.8099766,11.274507,3
4.407939,7.0413523,3
5.7108917,11.735079,3
2.8680134,6.302855,3
5.626651,9.254051,3
5.361586,7.5843153,3
6.969019,7.6156735,3
7.1568623,10.491852,3
4.7616715,5.9739375,3
5.265765,6.585071,3
5.160914,8.765784,3
5.9115405,11.526476,3
6.0322456,11.426074,3
4.8697715,5.7679725,3
7.2755046,11.193503,3
5.767869,6.205947,3
6.8289742,11.672589,3
6.9076896,11.571431,3
6.20511,11.285463,3
6.944692,5.647383,3
6.013016,6.60368,-1
4.6033077,5.713745,3
5.647629,5.3782334,3
4.794622,7.278341,3
4.7793107,7.374625,3
4.748079,7.4114337,3
4.6242356,7.419604,3
4.8311234,7.007419,3
5.139424,7.156378,3
4.79062,6.9132137,3
3.5114605,7.681416,3
7.459615,8.57615,3
3.7960176,6.68433,3
3.716454,6.8033795,3
3.6403449,6.7409883,3
6.8949013,10.514747,3
4.841064,7.2860675,3
6.2350087,10.590471,3
4.8631535,7.2017417,3
4.4554687,10.486501,3
5.3119125,11.0405245,3
4.2959094,10.255096,3
5.2032185,7.366389,3
5.2342815,7.401499,3
4.9948916,7.6702843,3
5.215755,7.42446,3
6.980686,7.3293743,3
5.2335725,7.4377766,3
5.0369787,11.3253145,3
5.0082793,10.831889,3
4.3759427,10.318412,3
5.34442,10.999247,3
5.2856336,11.063337,3
5.4456224,8.522526,3
5.429315,8.513034,3
6.797685,11.729228,3
4.8128405,7.0703874,3
6.95623,11.944105,3
6.630581,6.9317064,3
5.089841,11.544606,3
3.8259892,6.8105907,3
4.540422,11.16242,3
7.5740256,10.380298,3
4.8100905,7.641095,3
4.6142387,7.629445,3
7.07744,11.155491,3
3.7895737,11.842199,3
5.2040143,7.1846714,3
4.944218,11.687001,3
6.511743,11.30498,3
4.8256974,7.053527,3
6.962705,6.3090467,3
6.4036,8.033424,3
6.82945,11.964969,3
6.7529593,11.830173,3
4.0671144,11.867651,3
5.049695,6.4331264,3
6.5918927,7.018875,3
6.6389546,6.9469376,3
6.4839234,7.0673923,3
6.849666,11.669942,3
4.9716935,6.344734,3
4.821909,7.1882954,3
4.8271465,7.0166397,3
5.5165286,11.635673,3
4.4090652,11.288545,3
4.4802966,11.235943,3
4.572294,5.7123466,3
4.1966553,11.83673,3
4.575473,5.7255177,3
4.4816513,5.5801735,3
4.499022,5.6386104,3
6.547588,7.0251303,3
6.6024923,7.052005,3
6.7062426,7.1105814,3
7.4707656,10.844286,3
5.794276,7.6188545,3
3.9511116,11.080998,3
7.771048,10.739932,3
6.4452686,7.0223193,3
6.631141,7.1016135,3
7.724269,10.85972,3
7.7592,10.946113,3
6.045566,10.99725,3
3.230177,8.668588,3
7.9028535,10.698132,3
7.9390974,10.698857,3
2.0395055,7.408506,3
3.7302396,6.672749,3
5.194206,7.4247737,3
7.535877,7.2409043,3
5.254052,7.352764,3
1.8959694,7.468635,3
7.778406,10.990634,3
2.377307,7.5921154,3
1.8897436,7.4672914,3
7.677382,10.99199,3
2.585548,7.6412315,3
4.5149856,10.447303,3
7.595424,10.4041815,3
1.891021,7.4610744,3
1.9674664,7.4852037,3
7.611684,10.70545,3
1.8546561,7.4367437,3
4.4683833,10.502021,3
6.6409016,7.135825,3
1.8955748,7.4788156,3
4.8115554,7.223328,3
4.842565,7.2006187,3
4.837837,7.1129265,3
4.785926,7.31111,3
6.813506,11.638208,3
7.5670233,11.792811,3
5.417942,10.827411,3
3.8637285,7.007715,3
4.756745,7.380601,3
6.6069245,7.019552,3
6.908225,8.236541,3
7.610394,11.794003,3
6.8018265,11.600414,3
4.6345034,5.578867,3
6.281077,7.659904,3
6.4729056,7.698932,3
6.907479,8.020407,3
6.607499,7.010253,3
6.9852366,7.042185,3
3.005696,10.212888,3
2.9692843,10.2739725,3
3.2476547,10.31342,3
2.4358368,7.005232,3
4.4453063,7.6405854,3
2.5400565,8.610377,3
8.030536,10.047601,3
7.8390393,10.422674,3
8.162846,10.711182,3
8.112777,10.587194,3
8.126319,10.622567,3
8.101822,10.583428,3
8.048907,10.152901,3
8.049678,9.830896,3
8.094739,10.5258255,3
8.111702,10.517455,3
7.9532876,10.44747,3
8.073206,10.494701,3
7.940641,10.307216,3
8.148846,10.241781,3
8.057479,10.041338,3
7.902403,10.400726,3
8.193181,10.513608,3
7.671048,8.316743,3
7.885011,10.405456,3
8.105635,10.151845,3
8.056679,10.02953,3
7.812896,10.441872,3
8.139954,10.316595,3
7.768802,10.576221,3
8.058241,10.492419,3
8.055576,10.486004,3
7.969591,9.879968,3
8.010444,10.284281,3
8.031132,10.033617,3
8.136891,10.389313,3
7.9831595,9.99575,3
7.8508,10.300616,3
7.7209826,8.34546,3
8.114472,10.504675,3
7.949817,10.457482,3
7.9946566,10.538653,3
8.032521,10.463857,3
8.045731,10.037526,3
7.8418603,10.409129,3
8.152342,10.447547,3
7.681282,8.314944,3
7.8077316,10.349099,3
8.036935,10.139478,3
8.201528,10.381762,3
7.9286146,10.325628,3
7.8471384,10.431613,3
8.226498,10.426129,3
8.248694,10.437325,3
7.8293843,9.253211,3
7.9290323,9.839458,3
8.051021,10.190529,3
3.7923634,7.192162,3
3.6956139,6.9275317,3
7.8853884,10.379855,3
8.110235,10.629469,3
8.040694,10.247172,3
7.73252,10.048417,3
8.211497,10.396208,3
6.6075044,7.3034163,3
2.6355245,8.368134,3
7.9330115,9.730626,3
8.039979,10.51661,3
7.9105453,10.465367,3
7.8163247,10.480611,3
8.065786,9.926249,3
7.9472976,9.660193,3
8.845515,6.5340605,-1
6.995685,5.7982106,3
4.9536757,5.700088,3
6.8852,6.166345,3
6.904014,6.107435,3
6.9379044,6.2342176,3
6.9295897,6.0449886,3
6.9815187,5.78194,3
7.0196867,6.3749294,3
2.927517,6.058358,3
5.3111916,5.952686,3
6.899216,5.994529,3
6.9687357,6.272135,3
6.9501867,6.187823,3
6.8491354,6.1903024,3
6.856607,6.242861,3
6.970646,6.2876616,3
6.8741956,6.088489,3
6.8484583,6.042202,3
7.0235186,6.405909,3
7.778001,10.142474,3
8.002827,9.949073,3
8.055686,10.485429,3
7.792999,9.662979,3
7.771216,10.565706,3
6.4899545,5.0064554,3
5.921348,8.119343,3
6.6881695,4.9939194,3
2.806494,6.036753,3
6.363385,5.1046777,3
6.127136,4.971178,3
6.6881156,5.0899835,3
6.6814346,5.052581,3
8.040909,10.009406,3
8.041685,10.112677,3
8.042817,10.05543,3
7.7560887,10.468735,3
8.015102,9.9389925,3
7.890182,10.400242,3
8.222508,10.549954,3
8.058615,10.483901,3
7.8210855,10.454754,3
7.747388,11.1299715,3
8.046029,10.208626,3
2.5347602,6.137994,3
7.7064877,8.345098,3
7.988995,9.907213,3
6.9965916,10.298108,3
5.7952795,6.475598,3
7.6851,8.307395,3
7.919558,9.649712,3
8.01477,9.752048,-1
7.684055,8.31917,3
7.046284,6.324547,3
7.8372188,9.300213,3
7.6732078,8.340905,3
7.7610617,9.815249,3
6.0333834,11.168876,3
7.9622116,10.322953,3
7.450075,8.319826,3
8.102091,10.191495,3
4.278941,8.991551,3
4.4030547,9.044172,3
5.4815006,10.442846,3
6.5994883,11.382553,3
7.911956,10.363693,3
4.3521986,6.1698227,3
4.6082697,9.142975,3
7.5038896,8.5052,3
6.640589,8.475525,-1
4.106788,10.528304,3
4.1664844,10.79879,3
2.7742243,11.047443,3
5.830945,6.012112,3
6.081929,6.0770407,3
3.0357955,7.7027397,3
4.0647388,9.65683,3
2.166254,7.6031675,3
2.7909627,7.9472885,3
2.9741452,7.149887,3
4.6427846,9.742408,3
6.4506726,6.4126062,3
4.0422125,8.668791,3
3.330877,8.59406,3
2.885906,7.985798,3
4.13927,8.412069,3
2.7170043,7.703288,3
3.8705535,7.831942,3
2.5394015,7.841095,3
2.8943992,7.8264627,3
8.843385,6.5263834,-1
5.4523807,8.704867,3
5.1981525,9.073139,3
3.0289044,8.011244,3
4.124468,9.453257,3
6.157008,8.382144,3
6.5932727,7.058569,3
5.8943305,6.2081842,3
